Pipe ID,Pipe Name,Pipe Ownership,Row Number,Item,2010Q4,2011Q4,2012Q4,2013Q4,2014Q4,2015Q4,2016Q4,2017Q4,2018Q4,2019Q4,2020Q4,2021Q4,2022Q4,2023Q4,2024Q4
32,Black Lake Pipeline Company,DCP (100.000%),70,Return on Trended Original Cost Rate Base,1367802,1365745.1,1328593.09,1615806.55,0,0,0,0,0,0,0,,,,
32,Black Lake Pipeline Company,DCP (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,250436.02,639050.3,415978.61,725641.26,631716.94,674565.12,748923.77,5904859141,485771,469158,447119
32,Black Lake Pipeline Company,DCP (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,1316581.02,1851415.07,2346613.75,2811903.68,2699689.89,2436292.33,2019410.31,24541773416,2081062,1377478,1254273
32,Black Lake Pipeline Company,DCP (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,1567017.04,2490465.37,2762592.36,3537544.94,3331406.82,3110857.45,2768334.08,30446632557,2566833,1846637,1701392
32,Black Lake Pipeline Company,DCP (100.000%),80,Income Tax Allowance,823924,806882,716688,958194,880889,1054374,1585107,0,0,0,0,,,,646603
32,Black Lake Pipeline Company,DCP (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,38,38.14,38.14,0,0,0,0,,,,23.6
32,Black Lake Pipeline Company,DCP (100.000%),90,Total Cost of Service,5237889,5135333.1,5632318.09,6649030.55,4712908.04,9234319.37,11526573.36,11765537.94,10898261.82,10800260.45,9873604.08,11292306,10648319,6341767,7942606
32,Black Lake Pipeline Company,DCP (100.000%),100,Total Interstate Operating Revenues,5247434,5305141,5652361,6604114,7596580,10329770,13977315,16818971,16455404,12303574,11597081,8939614,8763211,7135021,6889442
32,Black Lake Pipeline Company,DCP (100.000%),110,Total Interstate Throughput in Barrels,3950501,3885137,3916734,4267136,5004989,18376546,16107899,20605704,23626097,19436753,24006490,16642054,17671346,8935006,5777080
32,Black Lake Pipeline Company,DCP (100.000%),120,Total Interstate Throughput in Barrel-Miles,1236506813,1216047881,1224954814,1334542633,1566561557,5751858898,5064670498,1955067252,1730274535,1200761464,1019423622,824052575,722000394,622986302,570641410
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",10,Operating and Maintenance Expenses,123922000,131492507,128970719,118977818,136057926,150242952,136909393,151004952,163261778,156052180,164845039,250295417,341805362,349094753,314589087
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",20,Depreciation Expense,19541000,20151642,18661151,18547342,21513002,23805783,18439206,20553267,22134267,26224948,24675463,25545331,39356256,41003542,42397118
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",30,AFUDC Depreciation,1408000,722631,682667,736314,803092,935502,768763,875554,970967,1169624,1112004,1162645,1806644,1890629,1950196
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",40,Amortization of Deferred Earnings,5549464,6621966,5848983,6723686,7009157,7118609,7324068,8039985,8394269,8730618,8995676,8241074,8297155,8601501,8516188
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",50,Rate Base,412015000,438246509,387797596,0,0,0,0,0,0,0,0,,,,
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",51,Rate Base - Original Cost,,,,271620639,303406199,307269016,386055164,462510542,529874533,638636305,624440017,601285438,604076739,615698401,608158938
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,7173551,3005335,0,0,0,0,0,0,,,,
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,126114377,124766076,120455775,120829769,131667213,133737054,136622670,135094897,121935657,126513693,128168396,128348471
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,404908567,431177610,427724791,506884933,594177755,663611587,775258975,759534914,723221095,730590432,743866797,736507409
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",60,Rate of Return % (10.25% - 10.25),11.43,9.44,10.42,0,0,0,0,0,0,0,0,,,,
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,34.5,32.86,39.68,39.15,34.36,37.54,40.34,39.29,38.49,37.01,38.86,34.16
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,65.5,67.14,60.32,60.85,65.64,62.46,59.68,60.71,61.51,62.99,61.14,65.84
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,5.06,4.8,5.36,4.98,4.49,4.91,4.77,4.68,4.47,4.65,5.34,5.47
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,13.45,10.29,9.95,13.3,12.22,16.19,10.85,10.7,13.07,11.8,9.83,9.18
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,10.56,8.49,8.13,10.04,9.56,11.96,8.4,8.33,9.75,9.15,8.08,7.91
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",70,Return on Trended Original Cost Rate Base,47093314.5,41370470.45,40408509.5,0,0,0,0,0,0,0,0,,,,
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,7068488.85,6800878.21,9097056.16,9882583.47,9166760.5,12231781.68,14917672.74,13966115.33,12443040,12572890,15436359,13762265
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,35671432.48,29788793.41,25671357.6,41022451.07,47660233.62,67106221.97,50200189.36,49339160.15,58142325,54304270,44706485,44514926
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,42739921.34,36589671.62,34768413.76,50905034.54,56826994.12,79338003.65,65117862.1,63305275.48,70585365,66877160,60142844,58277191
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",80,Income Tax Allowance,35635000,21114884,20770799,24205466,20389456,17313674,25395432,0,0,3865717,20721793,23421056,23350634,20114565,18944803
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",81,Composite Tax Rate % (37.50% - 37.50),,,,35.98,35.25,34.12,34.17,0,0,27.36,25.95,25.84,26.75,26.88,25.85
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",90,Total Cost of Service,232583314.5,221474100.5,215342828.5,211930547.3,222362304.6,234184933.8,239741896.5,237300752.1,274099284.7,261160949.1,283655250.5,379250888,481493211,480847834,444674583
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",100,Total Interstate Operating Revenues,252951196,240705598,267495857,260550894,261735629,255699340,264236260,279000097,283821936,315426582,282087933,437622214,547962724,569159643,543553704
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",110,Total Interstate Throughput in Barrels,300558897,311428631,292926299,281762449,290036146,279290438,273349616,284484269,280154008,298652637,231796774,263824467,279433431,297193471,292029305
34,"Buckeye Pipe Line Company, L.P.","BUCKEYE PARTNERS, L.P. (100.000%)",120,Total Interstate Throughput in Barrel-Miles,35729949991,37421182463,35753805186,33624389334,32511033050,29399202832,29358689009,28245271184,27723070602,29872338110,26164461865,30519749624,30918407274,31696523723,30577775935
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",10,Operating and Maintenance Expenses,15172515,23313028,26330127,23681339,30419328,35209823,32601428,26354110,22478686,21405009,20203928,23056342,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",20,Depreciation Expense,182453,127910,177424,200174,208210,212232,235644,425746,470916,478132,510117,535973,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",30,AFUDC Depreciation,3729,2302,3194,4055,4131,3944,4329,11029,14286,14283,17124,20261,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",40,Amortization of Deferred Earnings,138526,79366,77565,78444,80028,77935,86488,102479,109903,120363,120831,160532,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",50,Rate Base,13081456,13642889,18051869,0,0,0,0,0,0,0,0,,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",51,Rate Base - Original Cost,,,,12822935,13181553,12839223,15890410,25283448,24619935,24940691,27731192,28724757,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,489547,482591,470794,463265,454765,447636,439403,435086,432604,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,5469568,5552179,5557672,5889790,6255334,6724671,7285396,7644991,9938291,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,18782050,19216323,18867689,22243465,31993547,31792242,32665490,35811269,39095652,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",60,Rate of Return % (10.25% - 10.25),12.15,11,11,0,0,0,0,0,0,0,0,,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,7.34,8.17,8.88,8.73,0,0,0,0.88,8.31,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,92.66,91.83,91.12,91.27,100,100,100,99.12,91.69,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,1.13,0.98,4.71,5.08,0,0,0,0.5,0.49,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,10.65,11.25,12.35,12.5,13,13,14.1,13.5,12.2,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,9.95,10.41,11.67,11.85,13,13,14.1,13.39,11.23,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",70,Return on Trended Original Cost Rate Base,1589396.9,1500717.79,1985705.59,0,0,0,0,0,0,0,0,,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,15578.21,15385.74,78913.73,98646.21,0,0,0,1575.7,15919,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,1853467.16,1985214.31,2123241.42,2537701.31,4159161.11,4132991.46,4605834.09,4791977.53,4373310,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,1869045.37,2000600.05,2202155.15,2636347.52,4159161.11,4132991.46,4605834.09,4793553.22,4389229,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",80,Income Tax Allowance,986967,887126,1158697,1171892,1265760,1332315,1609170,2332921,1292330,1390060,1415349,1397477,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",81,Composite Tax Rate % (37.50% - 37.50),,,,36.14,36.16,35.86,36.21,35.33,23.3,22.69,22.29,23.1,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",90,Total Cost of Service,18073586.9,25910449.79,29732712.59,27004949.37,33978057.05,39038404.15,37173406.52,33385446.11,28499112.46,28013681.09,27060902.22,29559814,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",100,Total Interstate Operating Revenues,27254620,35446033,45373757,34879598,44043237,47469600,46842735,38429713,37015124,36297253,31536269,46508576,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",110,Total Interstate Throughput in Barrels,44144812,49272267,53785289,41193301,47861395,49003858,47695220,39176454,36708764,34776076,27775456,36809412,,,
36,Butte Pipe Line Company,"True Companies, Inc. (100.000%)",120,Total Interstate Throughput in Barrel-Miles,11888610848,14065673446,15226563317,11530303943,14040590727,14538404502,14156614976,11553715473,10717554700,9980591476,8021261299,11040790219,,,
40,Calnev Pipe Line LLC,KMI (100.000%),10,Operating and Maintenance Expenses,22397580,25264853,24374953,22110372,23171697,23036510,23734581,23420044,22702753,22287196,22528952,26893874,31675559,30142294,34287877
40,Calnev Pipe Line LLC,KMI (100.000%),20,Depreciation Expense,5683699,5994166,6071478,6276353,6523042,6649653,6753625,6640417,5328336,5023417,5096391,5302059,5937641,5679876,5630118
40,Calnev Pipe Line LLC,KMI (100.000%),30,AFUDC Depreciation,150116,203881,206739,210034,218114,223905,258025,276506,233941,217546,155821,162665,182993,179673,177442
40,Calnev Pipe Line LLC,KMI (100.000%),40,Amortization of Deferred Earnings,1157296,1128197,1191377,1238521,1275177,1296505,1364805,1266179,1550691,1605222,1638257,1620139,1650670,1687706,1700338
40,Calnev Pipe Line LLC,KMI (100.000%),50,Rate Base,140583079,148911920,145051300,0,0,0,0,0,0,0,0,,,,
40,Calnev Pipe Line LLC,KMI (100.000%),51,Rate Base - Original Cost,,,,116725620,125575619,130114009,132432541,136152008,134153860,132223887,126638055,127919205,129406050,127230966,122511909
40,Calnev Pipe Line LLC,KMI (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,,,
40,Calnev Pipe Line LLC,KMI (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,27730501,27674200,27131443,27942010,27754196,31075853,31894742,31969281,32317888,33008965,34001699,34795937
40,Calnev Pipe Line LLC,KMI (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,144456121,153249819,157245452,160374551,163906204,165229713,164118629,158607336,160237093,162415015,161232665,157307846
40,Calnev Pipe Line LLC,KMI (100.000%),60,Rate of Return % (10.25% - 10.25),7.28,6.99,7.56,0,0,0,0,0,0,0,0,,,,
40,Calnev Pipe Line LLC,KMI (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,43.37,44.49,43.95,41.66,40.54,39.55,38.1,39.03,38.27,37.07,36.77,37.56
40,Calnev Pipe Line LLC,KMI (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,56.63,55.51,56.05,58.34,59.46,60.45,61.9,60.97,61.73,62.93,63.23,62.44
40,Calnev Pipe Line LLC,KMI (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,5.54,5.47,5.63,5.43,5.39,5.47,5.42,5.29,5.21,5.21,5.25,5.38
40,Calnev Pipe Line LLC,KMI (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,11.02,9.19,9.95,13.29,12.22,16.19,10.85,11.22,13.07,11.8,9.83,8.63
40,Calnev Pipe Line LLC,KMI (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,8.64,7.53,8.05,10.02,9.45,11.95,8.78,8.91,10.06,9.36,8.15,7.41
40,Calnev Pipe Line LLC,KMI (100.000%),70,Return on Trended Original Cost Rate Base,10234448.15,10408943.21,10965878.28,0,0,0,0,0,0,0,0,,,,
40,Calnev Pipe Line LLC,KMI (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,3470844.33,3729492.19,3890857.88,3627893.66,3581524.3,3574554.83,3389082.51,3274745.05,3194915,3136798,3112476,3178764
40,Calnev Pipe Line LLC,KMI (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,9014966.25,7817838.76,8769539.55,12434457.98,11909444.45,16170792.43,11022453.3,10850064.57,12928107,12060517,10021431,8476647
40,Calnev Pipe Line LLC,KMI (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,12485810.58,11547330.95,12660397.42,16062351.65,15490968.75,19745347.25,14411535.81,14124809.62,16123022,15197315,13133907,11655411
40,Calnev Pipe Line LLC,KMI (100.000%),80,Income Tax Allowance,3879815,3805214,4544547,5402422,5065372,6578664,8965500,8741304,6263688,4491504,4461090,5175174,4896010,4203268,3673943
40,Calnev Pipe Line LLC,KMI (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,34.01,35.11,38.83,38.83,38.83,25.66,25.66,25.66,25.66,25.66,25.66,25.66
40,Calnev Pipe Line LLC,KMI (100.000%),90,Total Cost of Service,43502954.15,46805254.21,47354972.28,47723512.58,47800732.95,50445634.42,57138887.65,55835418.75,55824756.25,48036420.81,48005320.62,55276933,59540188,55026724,57125129
40,Calnev Pipe Line LLC,KMI (100.000%),100,Total Interstate Operating Revenues,56991106,56463238,51231807,50343722,48940992,47890511,53905165,56954295,64115432,67473328,59718581,,,,
40,Calnev Pipe Line LLC,KMI (100.000%),110,Total Interstate Throughput in Barrels,39272260,38835758,34896008,33355863,33665969,31564042,33349000,34910054,37900961,38343928,32615474,38403846,39112147,39620321,40575149
40,Calnev Pipe Line LLC,KMI (100.000%),120,Total Interstate Throughput in Barrel-Miles,9646000000,9530711000,8555705000,8180317000,8256886299,7732732040,8161355736,8550192540,9283190322,9400233919,8023336669,9430941296,9590212588,9703866427,9936171676
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),10,Operating and Maintenance Expenses,8554067,9976567,7729403,11264160,13553248,10480499,15253574,12096888,9879267,6301383,8752651,,,16770391,21063777
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),20,Depreciation Expense,2631619,2721735,2751166,3009566,3068851,2570326,2652184,3438733,2474812,2506565,3600092,3276479,4931888,4962240,5444665
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),30,AFUDC Depreciation,149395,155334,158059,174105,178343,186788,192849,255366,189682,192203,266733,219263,310313,315162,372390
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),40,Amortization of Deferred Earnings,441294,441294,441294,441294,441294,607470,567056,562150,568676,558596,567135,362422,694116,796742,876173
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),50,Rate Base,27487489,27632845,29118723,0,0,0,0,0,0,0,0,,,,
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),51,Rate Base - Original Cost,,,,20393256,22776453,17208402,27067006,37331273,35883553,34452137,75560490,99143888,145665129,139805800,155431024
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,0,0,0,0,0,0,0,0,,,,
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,8942831,8837152,7473362,6596965,6577665,6686288,6721476,6695214,5212964,14139798,19981602,23800311
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,29336087,31613605,24681764,33663971,43908938,42569841,41173613,82255704,104356852,159804927,159787402,179231336
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),60,Rate of Return % (10.25% - 10.25),12.16,11.93,11.95,0,0,0,0,0,0,0,0,,,,
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,15.32,12.08,9.86,16.89,17.34,19.25,14.11,14.12,1417,1359,4118,39.35
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,84.68,87.92,90.14,83.11,82.66,80.75,85.89,85.88,8583,8641,5882,60.65
42,"Cenex Pipeline, LLC.",CHS Inc. (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,7,7,7,7,7,7,7,7,700,700,485,5.31
